우편번호|시도|시도영문|시군구|시군구영문|읍면|읍면영문|도로명코드|도로명|도로명영문|지하여부|건물번호본번|건물번호부번|건물관리번호|다량배달처명|시군구용건물명|법정동코드|법정동명|리명|행정동명|산여부|지번본번|읍면동일련번호|지번부번|구우편번호|우편번호일련번호
06109|서울특별시|Seoul|강남구|Gangnam-gu|||116804166345|봉은사로29길|Bongeunsa-ro 29-gil|0|6|0|1168010800102350000008869|||1168010800|논현동||논현2동|0|235|01|0||
06108|서울특별시|Seoul|강남구|Gangnam-gu|||116804166345|봉은사로29길|Bongeunsa-ro 29-gil|0|24|5|1168010800102290012008495|||1168010800|논현동||논현2동|0|229|01|12||
06111|서울특별시|Seoul|강남구|Gangnam-gu|||116804166775|학동로12길|Hakdong-ro 12-gil|0|9|0|1168010800101250021007578|||1168010800|논현동||논현1동|0|125|01|21||
06113|서울특별시|Seoul|강남구|Gangnam-gu|||116804166775|학동로12길|Hakdong-ro 12-gil|0|17|0|1168010800101360002007733|||1168010800|논현동||논현1동|0|136|01|2||
06048|서울특별시|Seoul|강남구|Gangnam-gu|||116804166585|언주로149길|Eonju-ro 149-gil|0|5|0|1168010800100630006005235|||1168010800|논현동||논현2동|0|63|01|6||
06048|서울특별시|Seoul|강남구|Gangnam-gu|||116804166585|언주로149길|Eonju-ro 149-gil|0|7|0|1168010800100630005005243|||1168010800|논현동||논현2동|0|63|01|5||
06048|서울특별시|Seoul|강남구|Gangnam-gu|||116804166585|언주로149길|Eonju-ro 149-gil|0|5|4|1168010800100630010005264|||1168010800|논현동||논현2동|0|63|01|10||
06048|서울특별시|Seoul|강남구|Gangnam-gu|||116804166585|언주로149길|Eonju-ro 149-gil|0|11|4|1168010800100630013005285|||1168010800|논현동||논현2동|0|63|01|13||
06048|서울특별시|Seoul|강남구|Gangnam-gu|||116804166585|언주로149길|Eonju-ro 149-gil|0|10|0|1168010800100620019005224|||1168010800|논현동||논현2동|0|62|01|19||
06048|서울특별시|Seoul|강남구|Gangnam-gu|||116804166585|언주로149길|Eonju-ro 149-gil|0|5|3|1168010800100630009005258|||1168010800|논현동||논현2동|0|63|01|9||
06055|서울특별시|Seoul|강남구|Gangnam-gu|||116804166586|언주로150길|Eonju-ro 150-gil|0|46|0|1168010800100950003005117|||1168010800|논현동||논현2동|0|95|01|3||
06054|서울특별시|Seoul|강남구|Gangnam-gu|||116804166586|언주로150길|Eonju-ro 150-gil|0|34|0|1168010800100960004005130|||1168010800|논현동||논현2동|0|96|01|4||
06054|서울특별시|Seoul|강남구|Gangnam-gu|||116804166586|언주로150길|Eonju-ro 150-gil|0|6|0|1168010800100970001005202|||1168010800|논현동||논현2동|0|97|01|1||
06059|서울특별시|Seoul|강남구|Gangnam-gu|||116804166461|선릉로133길|Seolleung-ro 133-gil|0|14|0|1168010800101100021027784|||1168010800|논현동||논현2동|0|110|01|21||
06103|서울특별시|Seoul|강남구|Gangnam-gu|||116804166444|선릉로111길|Seolleung-ro 111-gil|0|43|0|1168010800102770001008280|||1168010800|논현동||논현2동|0|277|01|1||
06103|서울특별시|Seoul|강남구|Gangnam-gu|||116804166444|선릉로111길|Seolleung-ro 111-gil|0|38|7|1168010800102720027008026|||1168010800|논현동||논현2동|0|272|01|27||
06101|서울특별시|Seoul|강남구|Gangnam-gu|||116804166569|언주로122길|Eonju-ro 122-gil|0|32|9|1168010800102630006007627|||1168010800|논현동||논현2동|0|263|01|6||
06101|서울특별시|Seoul|강남구|Gangnam-gu|||116804166569|언주로122길|Eonju-ro 122-gil|0|12|0|1168010800102620001027000|||1168010800|논현동||논현2동|0|262|01|1||
06100|서울특별시|Seoul|강남구|Gangnam-gu|||116804166451|선릉로121길|Seolleung-ro 121-gil|0|30|0|1168010800102530014006765|||1168010800|논현동||논현2동|0|253|01|14||
06100|서울특별시|Seoul|강남구|Gangnam-gu|||116804166451|선릉로121길|Seolleung-ro 121-gil|0|13|0|1168010800102540023006862|||1168010800|논현동||논현2동|0|254|01|23||
06101|서울특별시|Seoul|강남구|Gangnam-gu|||116804166451|선릉로121길|Seolleung-ro 121-gil|0|45|0|1168010800102560005000001|||1168010800|논현동||논현2동|0|256|01|5||
06100|서울특별시|Seoul|강남구|Gangnam-gu|||116804166451|선릉로121길|Seolleung-ro 121-gil|0|7|0|1168010800102540026006827|||1168010800|논현동||논현2동|0|254|01|26||
06106|서울특별시|Seoul|강남구|Gangnam-gu|||116804166790|학동로30길|Hakdong-ro 30-gil|0|43|6|1168010800102200015007707|||1168010800|논현동||논현2동|0|220|01|15||
06110|서울특별시|Seoul|강남구|Gangnam-gu|||116804166805|학동로4길|Hakdong-ro 4-gil|0|12|0|1168010800101410015008008|||1168010800|논현동||논현1동|0|141|01|15||
06114|서울특별시|Seoul|강남구|Gangnam-gu|||116804166805|학동로4길|Hakdong-ro 4-gil|0|43|4|1168010800101620002008733|||1168010800|논현동||논현1동|0|162|01|2||
06110|서울특별시|Seoul|강남구|Gangnam-gu|||116804166805|학동로4길|Hakdong-ro 4-gil|0|8|0|1168010800101410017007901|||1168010800|논현동||논현1동|0|141|01|17||
06114|서울특별시|Seoul|강남구|Gangnam-gu|||116804166805|학동로4길|Hakdong-ro 4-gil|0|38|0|1168010800101630024008631|||1168010800|논현동||논현1동|0|163|01|24||
06103|서울특별시|Seoul|강남구|Gangnam-gu|||116803122006|선릉로|Seolleung-ro|0|623|0|1168010800102680003007350|||1168010800|논현동||논현2동|0|268|07|3||
06039|서울특별시|Seoul|강남구|Gangnam-gu|||116802122001|도산대로|Dosan-daero|0|134|0|1168010800100050001000001|||1168010800|논현동||논현1동|0|5|03|1||
06040|서울특별시|Seoul|강남구|Gangnam-gu|||116802122001|도산대로|Dosan-daero|0|174|0|1168010800100070014005446|||1168010800|논현동||논현1동|0|7|03|14||
06101|서울특별시|Seoul|강남구|Gangnam-gu|||116804166569|언주로122길|Eonju-ro 122-gil|0|34|0|1168010800102630010007554|||1168010800|논현동||논현2동|0|263|01|10||
06101|서울특별시|Seoul|강남구|Gangnam-gu|||116804166569|언주로122길|Eonju-ro 122-gil|0|24|0|1168010800102620011007428|||1168010800|논현동||논현2동|0|262|01|11||
06101|서울특별시|Seoul|강남구|Gangnam-gu|||116804166569|언주로122길|Eonju-ro 122-gil|0|18|0|1168010800102620003026694|||1168010800|논현동||논현2동|0|262|01|3||
06114|서울특별시|Seoul|강남구|Gangnam-gu|||116804166817|학동로6길|Hakdong-ro 6-gil|0|28|0|1168010800101400025008177|||1168010800|논현동||논현1동|0|140|01|25||
06114|서울특별시|Seoul|강남구|Gangnam-gu|||116804166817|학동로6길|Hakdong-ro 6-gil|0|50|0|1168010800101590016008512|||1168010800|논현동||논현1동|0|159|01|16||
06114|서울특별시|Seoul|강남구|Gangnam-gu|||116804166817|학동로6길|Hakdong-ro 6-gil|0|44|0|1168010800101590005008464|||1168010800|논현동||논현1동|0|159|01|5||
06113|서울특별시|Seoul|강남구|Gangnam-gu|||116804166817|학동로6길|Hakdong-ro 6-gil|0|29|0|1168010800101390034008123|||1168010800|논현동||논현1동|0|139|01|34||
06115|서울특별시|Seoul|강남구|Gangnam-gu|||116804166817|학동로6길|Hakdong-ro 6-gil|0|51|1|1168010800101580031000001|||1168010800|논현동||논현1동|0|158|01|31||
06110|서울특별시|Seoul|강남구|Gangnam-gu|||116804166817|학동로6길|Hakdong-ro 6-gil|0|8|0|1168010800101220003007786|||1168010800|논현동||논현1동|0|122|01|3||
06110|서울특별시|Seoul|강남구|Gangnam-gu|||116804166817|학동로6길|Hakdong-ro 6-gil|0|10|0|1168010800101220010007845|||1168010800|논현동||논현1동|0|122|01|10||
06103|서울특별시|Seoul|강남구|Gangnam-gu|||116804166444|선릉로111길|Seolleung-ro 111-gil|0|11|0|1168010800102780002000001|||1168010800|논현동||논현2동|0|278|01|2||
06103|서울특별시|Seoul|강남구|Gangnam-gu|||116804166444|선릉로111길|Seolleung-ro 111-gil|0|38|6|1168010800102710020008028|||1168010800|논현동||논현2동|0|271|01|20||
06058|서울특별시|Seoul|강남구|Gangnam-gu|||116804166578|언주로136길|Eonju-ro 136-gil|0|15|7|1168010800101070029005733|||1168010800|논현동||논현2동|0|107|01|29||
06058|서울특별시|Seoul|강남구|Gangnam-gu|||116804166578|언주로136길|Eonju-ro 136-gil|0|13|0|1168010800101070037009412|||1168010800|논현동||논현2동|0|107|01|37||
06058|서울특별시|Seoul|강남구|Gangnam-gu|||116804166578|언주로136길|Eonju-ro 136-gil|0|9|0|1168010800101070034005901|||1168010800|논현동||논현2동|0|107|01|34||
06044|서울특별시|Seoul|강남구|Gangnam-gu|||116804166016|강남대로132길|Gangnam-daero 132-gil|0|21|0|1168010800100470017007192|||1168010800|논현동||논현1동|0|47|01|17||
06103|서울특별시|Seoul|강남구|Gangnam-gu|||116804166354|봉은사로47길|Bongeunsa-ro 47-gil|0|26|3|1168010800102700008007617|||1168010800|논현동||논현2동|0|270|01|8||
06100|서울특별시|Seoul|강남구|Gangnam-gu|||116804166354|봉은사로47길|Bongeunsa-ro 47-gil|0|50|0|1168010800102650000000001|||1168010800|논현동||논현2동|0|265|01|0||
06059|서울특별시|Seoul|강남구|Gangnam-gu|||116804166578|언주로136길|Eonju-ro 136-gil|0|31|0|1168010800101080005026951|||1168010800|논현동||논현2동|0|108|01|5||
06059|서울특별시|Seoul|강남구|Gangnam-gu|||116804166464|선릉로137길|Seolleung-ro 137-gil|0|25|0|1168010800101090007005551|||1168010800|논현동||논현2동|0|109|01|7||
06056|서울특별시|Seoul|강남구|Gangnam-gu|||116804166464|선릉로137길|Seolleung-ro 137-gil|0|18|4|1168010800101040026005430|||1168010800|논현동||논현2동|0|104|01|26||
06056|서울특별시|Seoul|강남구|Gangnam-gu|||116804166464|선릉로137길|Seolleung-ro 137-gil|0|16|0|1168010800101040030005453|||1168010800|논현동||논현2동|0|104|01|30||
06056|서울특별시|Seoul|강남구|Gangnam-gu|||116804166464|선릉로137길|Seolleung-ro 137-gil|0|18|7|1168010800101040006005399|||1168010800|논현동||논현2동|0|104|01|6||
06056|서울특별시|Seoul|강남구|Gangnam-gu|||116804166464|선릉로137길|Seolleung-ro 137-gil|0|14|0|1168010800101040032005445|||1168010800|논현동||논현2동|0|104|01|32||
06059|서울특별시|Seoul|강남구|Gangnam-gu|||116804166461|선릉로133길|Seolleung-ro 133-gil|0|22|0|1168010800101100006009396|||1168010800|논현동||논현2동|0|110|01|6||
06059|서울특별시|Seoul|강남구|Gangnam-gu|||116804166461|선릉로133길|Seolleung-ro 133-gil|0|6|0|1168010800101110010009392|||1168010800|논현동||논현2동|0|111|01|10||
06105|서울특별시|Seoul|강남구|Gangnam-gu|||116804166790|학동로30길|Hakdong-ro 30-gil|0|15|0|1168010800102130017007033|||1168010800|논현동||논현2동|0|213|01|17||
06106|서울특별시|Seoul|강남구|Gangnam-gu|||116804166790|학동로30길|Hakdong-ro 30-gil|0|43|7|1168010800102200012007608|||1168010800|논현동||논현2동|0|220|01|12||
06048|서울특별시|Seoul|강남구|Gangnam-gu|||116804166583|언주로147길|Eonju-ro 147-gil|0|4|0|1168010800100630022005283|||1168010800|논현동||논현2동|0|63|01|22||
06049|서울특별시|Seoul|강남구|Gangnam-gu|||116804166583|언주로147길|Eonju-ro 147-gil|0|32|0|1168010800100640011005392|||1168010800|논현동||논현2동|0|64|01|11||
06049|서울특별시|Seoul|강남구|Gangnam-gu|||116804166583|언주로147길|Eonju-ro 147-gil|0|47|0|1168010800100670003005492|||1168010800|논현동||논현2동|0|67|01|3||
06122|서울특별시|Seoul|강남구|Gangnam-gu|||116804166343|봉은사로25길|Bongeunsa-ro 25-gil|0|13|5|1168010800101930035008962|||1168010800|논현동||논현1동|0|193|01|35||
06122|서울특별시|Seoul|강남구|Gangnam-gu|||116804166343|봉은사로25길|Bongeunsa-ro 25-gil|0|4|0|1168010800101920023009107|||1168010800|논현동||논현1동|0|192|01|23||
06112|서울특별시|Seoul|강남구|Gangnam-gu|||116804166787|학동로28길|Hakdong-ro 28-gil|0|12|0|1168010800101310015009546|||1168010800|논현동||논현1동|0|131|01|15||
06044|서울특별시|Seoul|강남구|Gangnam-gu|||116804166796|학동로3길|Hakdong-ro 3-gil|0|15|0|1168010800100480007007258|||1168010800|논현동||논현1동|0|48|01|7||
06044|서울특별시|Seoul|강남구|Gangnam-gu|||116804166796|학동로3길|Hakdong-ro 3-gil|0|19|0|1168010800100480002027981|||1168010800|논현동||논현1동|0|48|01|2||
06044|서울특별시|Seoul|강남구|Gangnam-gu|||116804166796|학동로3길|Hakdong-ro 3-gil|0|7|0|1168010800100510011000001|||1168010800|논현동||논현1동|0|51|01|11||
06044|서울특별시|Seoul|강남구|Gangnam-gu|||116804166796|학동로3길|Hakdong-ro 3-gil|0|17|0|1168010800100480003027980|||1168010800|논현동||논현1동|0|48|01|3||
06044|서울특별시|Seoul|강남구|Gangnam-gu|||116804166796|학동로3길|Hakdong-ro 3-gil|0|22|0|1168010800100470009007090|||1168010800|논현동||논현1동|0|47|01|9||
06114|서울특별시|Seoul|강남구|Gangnam-gu|||116804166817|학동로6길|Hakdong-ro 6-gil|0|24|0|1168010800101400006008118|||1168010800|논현동||논현1동|0|140|01|6||
06114|서울특별시|Seoul|강남구|Gangnam-gu|||116804166817|학동로6길|Hakdong-ro 6-gil|0|26|0|1168010800101400007008186|||1168010800|논현동||논현1동|0|140|01|7||
06114|서울특별시|Seoul|강남구|Gangnam-gu|||116804166817|학동로6길|Hakdong-ro 6-gil|0|48|0|1168010800101590011008480|||1168010800|논현동||논현1동|0|159|01|11||
06040|서울특별시|Seoul|강남구|Gangnam-gu|||116804166261|도산대로16길|Dosan-daero 16-gil|0|13|3|1168010800100100001005890|||1168010800|논현동||논현1동|0|10|01|1||
06039|서울특별시|Seoul|강남구|Gangnam-gu|||116804166261|도산대로16길|Dosan-daero 16-gil|0|14|0|1168010800100110006005990|||1168010800|논현동||논현1동|0|11|01|6||
06119|서울특별시|Seoul|강남구|Gangnam-gu|||116804166009|강남대로118길|Gangnam-daero 118-gil|0|27|0|1168010800101820021009168|||1168010800|논현동||논현1동|0|182|01|21||
06040|서울특별시|Seoul|강남구|Gangnam-gu|||116804166261|도산대로16길|Dosan-daero 16-gil|0|13|7|1168010800100100003005856|||1168010800|논현동||논현1동|0|10|01|3||
06039|서울특별시|Seoul|강남구|Gangnam-gu|||116804166261|도산대로16길|Dosan-daero 16-gil|0|6|6|1168010800100050009005866|||1168010800|논현동||논현1동|0|5|01|9||
06039|서울특별시|Seoul|강남구|Gangnam-gu|||116804166258|도산대로12길|Dosan-daero 12-gil|0|17|5|1168010800100110007006011|||1168010800|논현동||논현1동|0|11|01|7||
06039|서울특별시|Seoul|강남구|Gangnam-gu|||116804166258|도산대로12길|Dosan-daero 12-gil|0|20|0|1168010800100120011006136|||1168010800|논현동||논현1동|0|12|01|11||
06120|서울특별시|Seoul|강남구|Gangnam-gu|||116804166006|강남대로112길|Gangnam-daero 112-gil|0|29|0|1168010800101970022009330|||1168010800|논현동||논현1동|0|197|01|22||
06120|서울특별시|Seoul|강남구|Gangnam-gu|||116804166006|강남대로112길|Gangnam-daero 112-gil|0|33|0|1168010800101970020009325|||1168010800|논현동||논현1동|0|197|01|20||
06120|서울특별시|Seoul|강남구|Gangnam-gu|||116804166006|강남대로112길|Gangnam-daero 112-gil|0|11|0|1168010800101980020009361|||1168010800|논현동||논현1동|0|198|01|20||
06113|서울특별시|Seoul|강남구|Gangnam-gu|||116804166778|학동로18길|Hakdong-ro 18-gil|0|23|0|1168010800101340013007678|||1168010800|논현동||논현1동|0|134|01|13||
06115|서울특별시|Seoul|강남구|Gangnam-gu|||116804166778|학동로18길|Hakdong-ro 18-gil|0|32|12|1168010800101490013026735|||1168010800|논현동||논현1동|0|149|01|13||
06116|서울특별시|Seoul|강남구|Gangnam-gu|||116804166778|학동로18길|Hakdong-ro 18-gil|0|57|0|1168010800101530010008249|||1168010800|논현동||논현1동|0|153|01|10||
06115|서울특별시|Seoul|강남구|Gangnam-gu|||116804166778|학동로18길|Hakdong-ro 18-gil|0|38|0|1168010800101490038007986|||1168010800|논현동||논현1동|0|149|01|38||
06115|서울특별시|Seoul|강남구|Gangnam-gu|||116804166778|학동로18길|Hakdong-ro 18-gil|0|44|7|1168010800101560018008242|||1168010800|논현동||논현1동|0|156|01|18||
06115|서울특별시|Seoul|강남구|Gangnam-gu|||116804166778|학동로18길|Hakdong-ro 18-gil|0|32|10|1168010800101490012008061|||1168010800|논현동||논현1동|0|149|01|12||
06049|서울특별시|Seoul|강남구|Gangnam-gu|||116804166140|논현로146길|Nonhyeon-ro 146-gil|0|11|0|1168010800100660035005650|||1168010800|논현동||논현2동|0|66|01|35||
06049|서울특별시|Seoul|강남구|Gangnam-gu|||116804166140|논현로146길|Nonhyeon-ro 146-gil|0|12|0|1168010800100740003005694|||1168010800|논현동||논현2동|0|74|01|3||
06049|서울특별시|Seoul|강남구|Gangnam-gu|||116804166140|논현로146길|Nonhyeon-ro 146-gil|0|18|0|1168010800100730002005640|||1168010800|논현동||논현2동|0|73|01|2||
06040|서울특별시|Seoul|강남구|Gangnam-gu|||116804166139|논현로145길|Nonhyeon-ro 145-gil|0|40|5|1168010800100100018005975|||1168010800|논현동||논현1동|0|10|01|18||
06040|서울특별시|Seoul|강남구|Gangnam-gu|||116804166139|논현로145길|Nonhyeon-ro 145-gil|0|40|8|1168010800100100020005911|||1168010800|논현동||논현1동|0|10|01|20||
06040|서울특별시|Seoul|강남구|Gangnam-gu|||116804166139|논현로145길|Nonhyeon-ro 145-gil|0|28|0|1168010800100100032005851|||1168010800|논현동||논현1동|0|10|01|32||
06041|서울특별시|Seoul|강남구|Gangnam-gu|||116804166139|논현로145길|Nonhyeon-ro 145-gil|0|15|1|1168010800100320006005888|||1168010800|논현동||논현1동|0|32|01|6||
06040|서울특별시|Seoul|강남구|Gangnam-gu|||116804166139|논현로145길|Nonhyeon-ro 145-gil|0|16|0|1168010800100090011005772|||1168010800|논현동||논현1동|0|9|01|11||
06041|서울특별시|Seoul|강남구|Gangnam-gu|||116804166139|논현로145길|Nonhyeon-ro 145-gil|0|33|0|1168010800100310000027336|||1168010800|논현동||논현1동|0|31|01|0||
06112|서울특별시|Seoul|강남구|Gangnam-gu|||116804166784|학동로24길|Hakdong-ro 24-gil|0|25|1|1168010800101320012007577|||1168010800|논현동||논현1동|0|132|01|12||
06112|서울특별시|Seoul|강남구|Gangnam-gu|||116804166784|학동로24길|Hakdong-ro 24-gil|0|23|0|1168010800101320011007491|||1168010800|논현동||논현1동|0|132|01|11||
06112|서울특별시|Seoul|강남구|Gangnam-gu|||116804166784|학동로24길|Hakdong-ro 24-gil|0|11|0|1168010800101320000007250|||1168010800|논현동||논현1동|0|132|01|0||
06112|서울특별시|Seoul|강남구|Gangnam-gu|||116804166784|학동로24길|Hakdong-ro 24-gil|0|7|0|1168010800101280004007158|||1168010800|논현동||논현1동|0|128|01|4||
06112|서울특별시|Seoul|강남구|Gangnam-gu|||116804166784|학동로24길|Hakdong-ro 24-gil|0|14|0|1168010800101270005007300|||1168010800|논현동||논현1동|0|127|01|5||
06112|서울특별시|Seoul|강남구|Gangnam-gu|||116804166784|학동로24길|Hakdong-ro 24-gil|0|15|1|1168010800101320003000001|||1168010800|논현동||논현1동|0|132|01|3||
06113|서울특별시|Seoul|강남구|Gangnam-gu|||116804166778|학동로18길|Hakdong-ro 18-gil|0|24|0|1168010800101480001007762|||1168010800|논현동||논현1동|0|148|01|1||
06115|서울특별시|Seoul|강남구|Gangnam-gu|||116804166778|학동로18길|Hakdong-ro 18-gil|0|44|5|1168010800101560017008196|||1168010800|논현동||논현1동|0|156|01|17||
06115|서울특별시|Seoul|강남구|Gangnam-gu|||116804166778|학동로18길|Hakdong-ro 18-gil|0|44|11|1168010800101560020027406|||1168010800|논현동||논현1동|0|156|01|20||
06059|서울특별시|Seoul|강남구|Gangnam-gu|||116804166461|선릉로133길|Seolleung-ro 133-gil|0|4|0|1168010800101110025005591|||1168010800|논현동||논현2동|0|111|01|24||
06059|서울특별시|Seoul|강남구|Gangnam-gu|||116804166461|선릉로133길|Seolleung-ro 133-gil|0|3|0|1168010800101110028009394|||1168010800|논현동||논현2동|0|111|01|28||
06107|서울특별시|Seoul|강남구|Gangnam-gu|||116804166345|봉은사로29길|Bongeunsa-ro 29-gil|0|48|0|1168010800102220003008017|||1168010800|논현동||논현2동|0|222|01|2||
06107|서울특별시|Seoul|강남구|Gangnam-gu|||116804166345|봉은사로29길|Bongeunsa-ro 29-gil|0|50|0|1168010800102220001007982|||1168010800|논현동||논현2동|0|222|01|1||
06122|서울특별시|Seoul|강남구|Gangnam-gu|||116804166343|봉은사로25길|Bongeunsa-ro 25-gil|0|13|6|1168010800101930011008914|||1168010800|논현동||논현1동|0|193|01|11||
06061|서울특별시|Seoul|강남구|Gangnam-gu|||116804166801|학동로45길|Hakdong-ro 45-gil|0|3|4|1168010800101160002006116|||1168010800|논현동||논현2동|0|116|01|2||
06099|서울특별시|Seoul|강남구|Gangnam-gu|||116804166455|선릉로127길|Seolleung-ro 127-gil|0|11|3|1168010800102420041006513|||1168010800|논현동||논현2동|0|242|01|41||
06099|서울특별시|Seoul|강남구|Gangnam-gu|||116804166455|선릉로127길|Seolleung-ro 127-gil|0|11|0|1168010800102420040000001|||1168010800|논현동||논현2동|0|242|01|40||
06099|서울특별시|Seoul|강남구|Gangnam-gu|||116804166455|선릉로127길|Seolleung-ro 127-gil|0|6|0|1168010800102420024000002|||1168010800|논현동||논현2동|0|242|01|24||
06099|서울특별시|Seoul|강남구|Gangnam-gu|||116804166455|선릉로127길|Seolleung-ro 127-gil|0|8|0|1168010800102420023000001|||1168010800|논현동||논현2동|0|242|01|23||
06099|서울특별시|Seoul|강남구|Gangnam-gu|||116804166453|선릉로125길|Seolleung-ro 125-gil|0|32|0|1168010800102440006006655|||1168010800|논현동||논현2동|0|244|01|6||
06107|서울특별시|Seoul|강남구|Gangnam-gu|||116804166350|봉은사로37길|Bongeunsa-ro 37-gil|0|45|9|1168010800102240024007988|||1168010800|논현동||논현2동|0|224|01|24||
06108|서울특별시|Seoul|강남구|Gangnam-gu|||116804166350|봉은사로37길|Bongeunsa-ro 37-gil|0|25|0|1168010800102300010008322|||1168010800|논현동||논현2동|0|230|01|10||
06107|서울특별시|Seoul|강남구|Gangnam-gu|||116804166350|봉은사로37길|Bongeunsa-ro 37-gil|0|45|3|1168010800102240008007914|||1168010800|논현동||논현2동|0|224|01|8||
06109|서울특별시|Seoul|강남구|Gangnam-gu|||116804166350|봉은사로37길|Bongeunsa-ro 37-gil|0|7|14|1168010800102320023008710|||1168010800|논현동||논현2동|0|232|01|23||
06107|서울특별시|Seoul|강남구|Gangnam-gu|||116804166350|봉은사로37길|Bongeunsa-ro 37-gil|0|35|0|1168010800102260002008115|||1168010800|논현동||논현2동|0|226|01|2||
06109|서울특별시|Seoul|강남구|Gangnam-gu|||116804166348|봉은사로33길|Bongeunsa-ro 33-gil|0|9|0|1168010800102330017008708|||1168010800|논현동||논현2동|0|233|01|17||
06109|서울특별시|Seoul|강남구|Gangnam-gu|||116804166348|봉은사로33길|Bongeunsa-ro 33-gil|0|6|0|1168010800102360000008781|||1168010800|논현동||논현2동|0|236|01|0||
06109|서울특별시|Seoul|강남구|Gangnam-gu|||116804166348|봉은사로33길|Bongeunsa-ro 33-gil|0|7|0|1168010800102330018000001|||1168010800|논현동||논현2동|0|233|01|18||
06103|서울특별시|Seoul|강남구|Gangnam-gu|||116804166359|봉은사로51길|Bongeunsa-ro 51-gil|0|3|3|1168010800102780014008122|||1168010800|논현동||논현2동|0|278|01|14||
06100|서울특별시|Seoul|강남구|Gangnam-gu|||116804166359|봉은사로51길|Bongeunsa-ro 51-gil|0|44|0|1168010800102670012007111|||1168010800|논현동||논현2동|0|267|01|12||
06103|서울특별시|Seoul|강남구|Gangnam-gu|||116804166359|봉은사로51길|Bongeunsa-ro 51-gil|0|3|5|1168010800102780011000001|||1168010800|논현동||논현2동|0|278|01|11||
06103|서울특별시|Seoul|강남구|Gangnam-gu|||116804166359|봉은사로51길|Bongeunsa-ro 51-gil|0|27|0|1168010800102690006007519|||1168010800|논현동||논현2동|0|269|01|6||
06100|서울특별시|Seoul|강남구|Gangnam-gu|||116804166449|선릉로119길|Seolleung-ro 119-gil|0|22|0|1168010800102550022006970|||1168010800|논현동||논현2동|0|255|01|22||
06100|서울특별시|Seoul|강남구|Gangnam-gu|||116804166449|선릉로119길|Seolleung-ro 119-gil|0|6|0|1168010800102540030006877|||1168010800|논현동||논현2동|0|254|01|30||
06056|서울특별시|Seoul|강남구|Gangnam-gu|||116804166466|선릉로141길|Seolleung-ro 141-gil|0|12|0|1168010800101000026005276|||1168010800|논현동||논현2동|0|100|01|26||
06056|서울특별시|Seoul|강남구|Gangnam-gu|||116804166466|선릉로141길|Seolleung-ro 141-gil|0|18|7|1168010800101000014000002|||1168010800|논현동||논현2동|0|100|01|14||
06056|서울특별시|Seoul|강남구|Gangnam-gu|||116804166466|선릉로141길|Seolleung-ro 141-gil|0|13|2|1168010800101030009005331|||1168010800|논현동||논현2동|0|103|01|9||
06056|서울특별시|Seoul|강남구|Gangnam-gu|||116804166466|선릉로141길|Seolleung-ro 141-gil|0|3|14|1168010800101020011005385|||1168010800|논현동||논현2동|0|102|01|11||
06056|서울특별시|Seoul|강남구|Gangnam-gu|||116804166466|선릉로141길|Seolleung-ro 141-gil|0|4|0|1168010800101010018005240|||1168010800|논현동||논현2동|0|101|01|18||
06059|서울특별시|Seoul|강남구|Gangnam-gu|||116804166464|선릉로137길|Seolleung-ro 137-gil|0|13|0|1168010800101090025005481|||1168010800|논현동||논현2동|0|109|01|25||
06056|서울특별시|Seoul|강남구|Gangnam-gu|||116804166281|도산대로50길|Dosan-daero 50-gil|0|33|3|1168010800101000017005269|||1168010800|논현동||논현2동|0|100|01|17||
06056|서울특별시|Seoul|강남구|Gangnam-gu|||116804166281|도산대로50길|Dosan-daero 50-gil|0|49|0|1168010800101040017027959|||1168010800|논현동||논현2동|0|104|01|17||
06055|서울특별시|Seoul|강남구|Gangnam-gu|||116804166281|도산대로50길|Dosan-daero 50-gil|0|9|0|1168010800100950000005113|||1168010800|논현동||논현2동|0|95|01|0||
06055|서울특별시|Seoul|강남구|Gangnam-gu|||116804166281|도산대로50길|Dosan-daero 50-gil|0|15|0|1168010800100950017005138|||1168010800|논현동||논현2동|0|95|01|17||
06038|서울특별시|Seoul|강남구|Gangnam-gu|||116804166280|도산대로4길|Dosan-daero 4-gil|0|20|0|1168010800100160036006559|||1168010800|논현동||논현1동|0|16|01|36||
06040|서울특별시|Seoul|강남구|Gangnam-gu|||116804166139|논현로145길|Nonhyeon-ro 145-gil|0|40|3|1168010800100100017006009|||1168010800|논현동||논현1동|0|10|01|17||
06113|서울특별시|Seoul|강남구|Gangnam-gu|||116804166775|학동로12길|Hakdong-ro 12-gil|0|18|0|1168010800101390002027503|||1168010800|논현동||논현1동|0|139|01|2||
06115|서울특별시|Seoul|강남구|Gangnam-gu|||116804166775|학동로12길|Hakdong-ro 12-gil|0|41|0|1168010800101490016008178|||1168010800|논현동||논현1동|0|149|01|16||
06115|서울특별시|Seoul|강남구|Gangnam-gu|||116804166775|학동로12길|Hakdong-ro 12-gil|0|39|0|1168010800101490000008139|||1168010800|논현동||논현1동|0|149|01|0||
06111|서울특별시|Seoul|강남구|Gangnam-gu|||116804166775|학동로12길|Hakdong-ro 12-gil|0|6|5|1168010800101240012007590|||1168010800|논현동||논현1동|0|124|01|12||
